Rk,Player,WS,G,Season,Age,Team,AS,DRtg,DWS,DBPM,STL,BLK,STL%,BLK%,Pos
883,Brandon Ingram,5.1,62,2019-20,22,NOP,1,112,1.8,-0.4,1,0.6,1.3,1.5,F
884,Jalen Brunson,5.1,68,2020-21,24,DAL,0,116,1.1,-0.6,0.5,0,1,0.1,G
885,Kelly Olynyk,5.1,70,2020-21,29,HOUMIA,0,110,2.6,0.9,1.1,0.6,1.9,2.1,C-F
886,Andre Iguodala,5.1,77,2014-15,31,GSW,0,103,2.8,1.4,1.2,0.3,2.1,0.9,F-G
887,Grayson Allen,5.1,72,2022-23,27,MIL,0,114,2.2,0.7,0.9,0.2,1.5,0.6,G
888,Martell Webster,5,78,2013-14,27,WAS,0,108,1.7,-0.3,0.5,0.2,1,0.6,G-F
889,Joe Ingles,5,82,2016-17,29,UTA,0,105,3,2.3,1.2,0.1,2.6,0.3,F-G
890,Nicolas Batum,5,67,2020-21,32,LAC,0,110,2.3,1.5,1,0.6,1.9,1.8,F-G
891,Jaylen Brown,5,67,2022-23,26,BOS,1,111,3.4,-0.2,1.1,0.4,1.5,0.9,F-G
892,Ed Davis,5,78,2017-18,28,POR,0,103,2.5,0.6,0.4,0.7,1.1,2.9,F
893,Marvin Williams,5,76,2016-17,30,CHA,0,108,2.6,0.1,0.8,0.7,1.3,2,F
894,Amir Johnson,5,80,2016-17,29,BOS,0,107,2.1,1.3,0.6,0.8,1.6,3.2,F-C
895,P.J. Tucker,5,82,2018-19,33,HOU,0,110,3,1,1.6,0.5,2.3,1.2,F
896,P.J. Tucker,5,71,2021-22,36,MIA,0,110,2.6,1.4,0.8,0.2,1.5,0.8,F
897,Donovan Mitchell,5,77,2018-19,22,UTA,0,107,3.7,0.1,1.4,0.4,2,0.9,G
898,Scottie Barnes,5,77,2022-23,21,TOR,0,115,2.7,-0.1,1.1,0.8,1.5,2.2,G-F
899,Reggie Jackson,5,82,2018-19,28,DET,0,112,1.9,-0.9,0.7,0.1,1.2,0.3,G
900,Wendell Carter Jr.,5,62,2021-22,22,ORL,0,110,2.4,0.6,0.6,0.7,0.9,2.1,C
901,Marvin Williams,5,78,2017-18,31,CHA,0,109,1.9,0.3,0.7,0.5,1.4,1.6,F
902,Tomáš Satoranský,5,73,2017-18,26,WAS,0,111,1.3,0.5,0.7,0.2,1.6,0.8,G
903,Lauri Markkanen,5,61,2021-22,24,CLE,0,110,2.3,-0.1,0.7,0.5,1.2,1.4,F-C
904,James Johnson,5,73,2017-18,30,MIA,0,105,2.8,1.6,1,0.7,1.8,2.2,F
905,Nicolas Batum,5,70,2015-16,27,CHA,0,105,2.9,0.1,0.9,0.6,1.3,1.4,F-G
906,Chris Boucher,5,76,2022-23,30,TOR,0,112,2,-0.8,0.6,0.8,1.5,4.1,F
907,Brandon Clarke,5,58,2019-20,23,MEM,0,109,1.6,0.7,0.6,0.8,1.1,3.2,F
908,Ömer Aşık,5,76,2014-15,28,NOP,0,105,2.2,-0.9,0.4,0.7,0.8,2.1,C
909,D'Angelo Russell,5,81,2018-19,22,BKN,1,110,2.6,-0.6,1.2,0.2,1.9,0.6,G
910,Harrison Barnes,4.9,66,2015-16,23,GSW,0,107,1.9,-1.1,0.6,0.2,1,0.4,F
911,Boris Diaw,4.9,79,2013-14,31,SAS,0,104,2.6,0.9,0.6,0.4,1.1,1.2,F-C
912,Gorgui Dieng,4.9,73,2014-15,25,MIN,0,108,1.5,0.3,1,1.7,1.6,4.5,C
913,Samuel Dalembert,4.9,80,2013-14,32,DAL,0,105,2.1,0.1,0.5,1.2,1.3,4.8,C
914,Dwyane Wade,4.9,74,2015-16,34,MIA,1,106,2.6,-0.4,1.1,0.6,1.8,1.4,G
915,Reggie Jackson,4.9,80,2013-14,23,OKC,0,106,2.6,-0.3,1.1,0.1,1.9,0.3,G
916,Reggie Jackson,4.9,77,2014-15,24,DETOKC,0,108,1.7,-0.6,0.8,0.1,1.4,0.3,G
917,Kevin Huerter,4.9,75,2022-23,24,SAC,0,117,1.7,-0.3,1.1,0.3,1.7,1,G
918,Blake Griffin,4.9,58,2017-18,28,DETLAC,0,110,1.8,-0.2,0.7,0.3,1,0.8,F-C
919,Larry Nance Jr.,4.9,65,2022-23,30,NOP,0,110,2.1,2,0.9,0.6,2,2.6,F-C
920,Victor Oladipo,4.9,72,2015-16,23,ORL,0,106,2.7,0.9,1.6,0.8,2.4,1.9,G
921,Ricky Rubio,4.9,65,2019-20,29,PHX,0,111,2,0.2,1.4,0.2,2.2,0.5,G
922,Nerlens Noel,4.9,61,2019-20,25,OKC,0,102,2.3,3.4,1,1.5,2.5,6.9,C-F
923,Jeremy Lamb,4.9,80,2017-18,25,CHA,0,109,1.9,0.2,0.8,0.4,1.5,1.4,G-F
924,JaVale McGee,4.9,74,2021-22,34,PHX,0,102,2.6,0.9,0.3,1.1,0.9,6.1,C
925,John Henson,4.9,76,2017-18,27,MIL,0,108,2.2,0.1,0.6,1.4,1.1,4.7,C-F
926,Monta Ellis,4.9,82,2013-14,28,DAL,0,109,2.1,-0.5,1.7,0.3,2.4,0.6,G
927,KJ Martin,4.9,82,2022-23,22,HOU,0,121,0.7,-1.3,0.5,0.4,0.9,1.3,F
928,Devin Booker,4.9,67,2020-21,24,PHX,1,114,2,-1.4,0.8,0.2,1.2,0.6,G
929,Keldon Johnson,4.9,75,2021-22,22,SAS,0,114,2,-1.2,0.8,0.2,1.2,0.5,G
930,Larry Nance Jr.,4.9,67,2018-19,26,CLE,0,112,1.6,1.4,1.5,0.6,2.8,1.9,F-C
931,Joe Johnson,4.9,79,2013-14,32,BKN,1,112,1,-1.8,0.6,0.1,1,0.3,G-F
932,Klay Thompson,4.9,73,2017-18,27,GSW,1,111,1.8,-2.1,0.8,0.5,1.1,1.1,G-F
933,Otto Porter Jr.,4.9,63,2021-22,28,GSW,0,104,2.7,2.1,1.1,0.5,2.4,2,F
934,Christian Wood,4.9,68,2021-22,26,HOU,0,113,2,-0.4,0.8,1,1.2,2.8,F
935,Luka Dončić,4.9,72,2018-19,19,DAL,0,109,2.8,0.3,1.1,0.3,1.6,0.9,G-F
936,P.J. Tucker,4.9,78,2014-15,29,PHX,0,105,2.7,1,1.4,0.3,2.2,0.7,F
937,Marcin Gortat,4.9,82,2017-18,33,WAS,0,107,2.4,0.3,0.5,0.7,1,2.6,C-F
938,Brook Lopez,4.9,75,2016-17,28,BKN,0,111,1.8,-0.6,0.5,1.7,0.8,4.2,C
939,Jeff Teague,4.9,70,2017-18,29,MIN,0,112,1.4,-0.7,1.5,0.3,2.2,0.9,G
940,Dorian Finney-Smith,4.9,71,2019-20,26,DAL,0,113,1.5,-0.3,0.6,0.5,1,1.6,F
941,Courtney Lee,4.8,77,2014-15,29,MEM,0,106,2.4,0.5,1,0.2,1.7,0.4,G
942,Spencer Dinwiddie,4.8,68,2018-19,25,BKN,0,113,1.4,-0.8,0.6,0.3,1,0.7,G
943,Maxi Kleber,4.8,74,2019-20,28,DAL,0,112,1.7,0,0.3,1.1,0.6,3.8,F
944,Jayson Tatum,4.8,79,2018-19,20,BOS,0,108,3.2,0.2,1.1,0.7,1.7,2.1,F
945,Mikal Bridges,4.8,73,2019-20,23,PHX,0,110,2.3,1.5,1.4,0.6,2.4,2,F-G
946,Spencer Dinwiddie,4.8,64,2019-20,26,BKN,0,113,1.6,-0.9,0.6,0.3,0.9,0.9,G
947,Mario Chalmers,4.8,73,2013-14,27,MIA,0,106,2.5,0.5,1.6,0.2,2.9,0.6,G
948,Joe Ingles,4.8,72,2019-20,32,UTA,0,111,2.1,0.7,0.9,0.2,1.5,0.4,F-G
949,Patty Mills,4.8,81,2015-16,27,SAS,0,102,2.6,0.7,0.7,0.1,1.8,0.3,G
950,Taj Gibson,4.8,62,2014-15,29,CHI,0,104,2.1,0.1,0.6,1.2,1.1,3.2,F-C
951,Tobias Harris,4.8,68,2014-15,22,ORL,0,108,1.8,-0.6,1,0.5,1.5,1.2,F
952,Patrick Beverley,4.8,78,2018-19,30,LAC,0,111,2,1.2,0.9,0.6,1.5,1.6,G
953,Jared Sullinger,4.8,81,2015-16,23,BOS,0,100,3.6,0.7,0.9,0.6,1.9,1.9,F
954,Jaylen Brown,4.8,58,2020-21,24,BOS,1,113,2,-0.7,1.2,0.6,1.8,1.5,F-G
955,Kyle O'Quinn,4.8,77,2017-18,27,NYK,0,105,2.1,2.6,0.5,1.3,1.3,6.1,F-C
956,T.J. McConnell,4.8,69,2020-21,28,IND,0,110,2.2,1.7,1.9,0.3,3.4,1,G
957,JJ Redick,4.8,78,2016-17,32,LAC,0,112,1.5,-1.2,0.7,0.2,1.2,0.5,G
958,Bruce Brown,4.8,72,2021-22,25,BKN,0,111,2,1.1,1.1,0.7,2.1,2.6,G-F
959,Dirk Nowitzki,4.8,77,2017-18,39,DAL,0,108,2.2,0.6,0.6,0.6,1.1,2.1,F-C
960,Rudy Gay,4.8,73,2013-14,27,SACTOR,0,107,2.5,0,1.3,0.8,1.9,1.8,F
961,Bobby Portis,4.8,66,2020-21,25,MIL,0,109,2,-0.4,0.8,0.4,1.8,1.7,F
962,Tim Hardaway Jr.,4.8,79,2016-17,24,ATL,0,109,2.1,-0.4,0.7,0.2,1.3,0.6,G
963,Christian Wood,4.8,67,2022-23,27,DAL,0,113,2.1,-0.3,0.4,1.1,0.9,3.7,F
964,Gordon Hayward,4.8,72,2018-19,28,BOS,0,109,2.2,0.4,0.9,0.3,1.6,1.1,F-G
965,Avery Bradley,4.8,76,2015-16,25,BOS,0,106,2.8,0.3,1.5,0.3,2.2,0.6,G
966,Mason Plumlee,4.8,82,2014-15,24,BKN,0,103,2.3,0.3,0.8,0.8,1.9,2.9,C-F
967,Quentin Grimes,4.8,71,2022-23,22,NYK,0,117,1.6,0.1,0.7,0.4,1.1,1.2,G
968,Ryan Anderson,4.8,66,2017-18,29,HOU,0,109,1.7,-0.8,0.4,0.3,0.7,1,F
969,Domantas Sabonis,4.7,74,2017-18,21,IND,0,107,2.2,-0.5,0.5,0.4,1.1,1.6,C-F
970,Goran Dragić,4.7,72,2015-16,29,MIA,0,107,2.3,-0.5,1,0.2,1.5,0.6,G
971,Kelly Olynyk,4.7,79,2018-19,27,MIA,0,108,2.5,0.9,0.7,0.5,1.4,1.8,C-F
972,Mason Plumlee,4.7,73,2021-22,31,CHA,0,111,2,1.5,0.8,0.7,1.6,2.7,C-F
973,Carmelo Anthony,4.7,74,2016-17,32,NYK,1,113,1.5,-1.6,0.8,0.5,1.2,1.1,F
974,Zaza Pachulia,4.7,70,2016-17,32,GSW,0,101,2.5,1.6,0.8,0.5,2.2,2,C
975,Fred VanVleet,4.7,76,2017-18,23,TOR,0,106,2,1,0.9,0.3,2.2,1,G
976,Lou Williams,4.7,67,2015-16,29,LAL,0,114,0.3,-1.1,0.9,0.3,1.6,0.8,G
977,Norman Powell,4.7,69,2020-21,27,PORTOR,0,116,1.3,-0.7,1.2,0.3,1.8,0.8,G
978,Draymond Green,4.7,73,2022-23,32,GSW,0,112,3.1,2.6,1,0.8,1.5,2.3,F
979,Dejounte Murray,4.7,74,2022-23,26,ATL,0,116,2.3,0,1.5,0.3,2,0.6,G
980,Eric Gordon,4.7,69,2017-18,29,HOU,0,110,1.8,-1.6,0.6,0.4,1,1.1,G-F
981,Tomáš Satoranský,4.7,80,2018-19,27,WAS,0,116,0.9,-0.3,1,0.2,1.8,0.5,G
982,Mason Plumlee,4.7,70,2013-14,23,BKN,0,104,1.7,0.8,0.7,0.8,2,3.6,C-F
983,Jusuf Nurkić,4.7,79,2017-18,23,POR,0,101,3.9,1.1,0.8,1.4,1.5,4.3,C
984,Myles Turner,4.7,65,2017-18,21,IND,0,106,2.5,0.4,0.6,1.8,1,5.7,C-F
985,Courtney Lee,4.7,79,2013-14,28,BOSMEM,0,107,1.9,0.8,0.8,0.4,1.7,1.2,G
986,Al Jefferson,4.7,65,2014-15,30,CHA,0,100,3.4,0.7,0.7,1.3,1.2,3.3,C-F
987,Donatas Motiejūnas,4.7,71,2014-15,24,HOU,0,105,2.3,-0.1,0.8,0.5,1.4,1.3,F-C
988,JaVale McGee,4.7,68,2019-20,32,LAL,0,101,2.4,2.1,0.5,1.4,1.5,7.5,C
989,Pascal Siakam,4.7,81,2017-18,23,TOR,0,105,2.5,1.6,0.8,0.5,1.8,2,F-C
990,OG Anunoby,4.7,67,2022-23,25,TOR,0,113,2.9,0.7,1.9,0.7,2.7,2,F
991,Herbert Jones,4.6,78,2021-22,23,NOP,0,112,2.5,1.5,1.7,0.8,2.7,2.5,F
992,Reggie Bullock Jr,4.6,65,2020-21,29,NYK,0,111,2.3,0.8,0.8,0.2,1.3,0.5,G-F
993,Thaddeus Young,4.6,74,2016-17,28,IND,0,107,2.7,0.8,1.5,0.4,2.5,1.1,F
994,Danny Green,4.6,69,2020-21,33,PHI,0,108,3.1,1.5,1.3,0.8,2.3,2.6,G-F
995,Seth Curry,4.6,70,2016-17,26,DAL,0,110,1.7,0.4,1.1,0.1,2,0.3,G
996,Draymond Green,4.6,63,2020-21,30,GSW,0,106,3.4,3.3,1.7,0.8,2.5,2.3,F
997,Randy Foye,4.6,81,2013-14,30,DEN,0,111,1.3,-0.3,0.8,0.5,1.3,1.2,G
998,Isaiah Hartenstein,4.6,82,2022-23,24,NYK,0,111,2.4,1.2,0.6,0.8,1.6,3.7,F
999,Jared Dudley,4.6,81,2015-16,30,WAS,0,107,2,0.7,0.9,0.2,1.7,0.7,F-G
1000,Shaun Livingston,4.6,78,2015-16,30,GSW,0,106,1.7,1.1,0.7,0.3,1.8,1.3,G
1001,Dwight Powell,4.6,77,2016-17,25,DAL,0,105,1.9,1.1,0.8,0.5,2.4,2.6,F-C
1002,Evan Fournier,4.6,66,2019-20,27,ORL,0,112,1.7,-0.4,1.1,0.2,1.7,0.7,G-F
1003,Rajon Rondo,4.6,72,2015-16,29,SAC,0,107,2.3,0,2,0.1,2.7,0.3,G
1004,Tyreke Evans,4.6,79,2014-15,25,NOP,0,107,2.2,-0.2,1.3,0.5,2,1,G-F
1005,Harrison Barnes,4.6,79,2016-17,24,DAL,0,111,2.1,-1.2,0.8,0.2,1.2,0.5,F
1006,Harrison Barnes,4.6,72,2019-20,27,SAC,0,116,1.1,-1.3,0.6,0.2,0.8,0.5,F
1007,Markieff Morris,4.6,82,2014-15,25,PHX,0,105,2.7,0.2,1.2,0.5,2,1.2,F
1008,Santi Aldama,4.6,77,2022-23,22,MEM,0,111,2.4,0.8,0.6,0.6,1.3,2.6,F
1009,Nicolas Batum,4.6,77,2016-17,28,CHA,0,108,2.8,0.2,1.1,0.4,1.6,1,F-G
1010,Timofey Mozgov,4.5,82,2013-14,27,DEN,0,106,1.9,0,0.3,1.2,0.7,4.2,C
1011,Kenneth Faried,4.5,61,2016-17,27,DEN,0,110,1.2,-1.2,0.7,0.7,1.6,2.4,F-C
1012,Kentavious Caldwell-Pope,4.5,76,2016-17,23,DET,0,109,2.5,0.4,1.2,0.2,1.8,0.4,G
1013,Delon Wright,4.5,69,2017-18,25,TOR,0,105,2.1,1.8,1,0.5,2.5,1.8,G
1014,Jon Leuer,4.5,75,2016-17,27,DET,0,109,2,0.3,0.4,0.3,0.8,1.1,F
1015,Nemanja Bjelica,4.5,77,2018-19,30,SAC,0,110,1.9,0.5,0.7,0.7,1.4,2.7,F
1016,Luol Deng,4.5,63,2013-14,28,CHICLE,0,107,2.3,-0.1,1,0.1,1.5,0.3,F
1017,Harrison Barnes,4.5,58,2020-21,28,SAC,0,119,0.5,-1.3,0.7,0.2,1,0.4,F
1018,Nikola Vučević,4.5,73,2021-22,31,CHI,0,110,3.2,0.1,1,1,1.4,2.5,C
1019,Spencer Hawes,4.5,80,2013-14,25,CLEPHI,0,107,2.3,0.2,0.6,1.2,0.9,3.1,C-F
1020,Gary Trent Jr.,4.5,66,2022-23,24,TOR,0,116,2,0,1.6,0.2,2.4,0.6,G
1021,Kentavious Caldwell-Pope,4.5,76,2022-23,29,DEN,0,115,2.5,0.6,1.5,0.5,2.3,1.3,G
1022,Luke Kennard,4.5,70,2021-22,25,LAC,0,113,1.7,-0.3,0.6,0.1,1.1,0.3,G
1023,Kristaps Porziņģis,4.5,66,2016-17,21,NYK,0,109,2.1,-0.3,0.7,2,1.1,4.9,F-C
1024,Mo Bamba,4.5,71,2021-22,23,ORL,0,108,2.7,0.9,0.5,1.7,1,5.9,C
1025,Marcus Smart,4.5,60,2019-20,25,BOS,0,107,2.8,1.4,1.7,0.5,2.5,1.4,G
1026,Malik Beasley,4.5,81,2018-19,22,DEN,0,112,1.6,-0.7,0.7,0.1,1.4,0.5,G
1027,Cory Joseph,4.5,79,2014-15,23,SAS,0,104,1.8,1.3,0.6,0.2,1.6,0.9,G
1028,Brandon Knight,4.5,63,2014-15,23,MILPHX,0,104,2.5,-0.3,1.4,0.2,2.3,0.4,G
1029,Jalen Duren,4.5,67,2022-23,19,DET,0,116,1.6,-0.4,0.7,0.9,1.3,3.1,C
1030,Jodie Meeks,4.5,77,2013-14,26,LAL,0,113,0.7,-0.5,1.4,0.1,2.1,0.1,G
1031,Draymond Green,4.5,82,2013-14,23,GSW,0,98,3.8,3.6,1.2,0.9,2.8,3,F
1032,Jaylen Brown,4.5,70,2017-18,21,BOS,0,105,3.2,0.3,1,0.4,1.6,1,F-G
1033,Alex Len,4.5,69,2017-18,24,PHX,0,110,1.3,-0.3,0.4,0.9,0.9,3.5,C
1034,Thabo Sefolosha,4.5,75,2015-16,31,ATL,0,100,3.2,2.3,1.1,0.5,2.4,1.7,G-F
1035,Wayne Ellington,4.5,77,2017-18,30,MIA,0,110,1.9,-0.6,0.7,0.1,1.3,0.3,G
1036,Kemba Walker,4.5,62,2014-15,24,CHA,0,104,2.6,0.6,1.4,0.5,2.2,1.2,G
1037,Shaun Livingston,4.4,76,2013-14,28,BKN,0,108,1.8,1.1,1.2,0.4,2.5,1.3,G
1038,Caris LeVert,4.4,74,2022-23,28,CLE,0,112,3.1,0.8,1,0.3,1.6,1,G-F
1039,Tim Hardaway Jr.,4.4,71,2019-20,27,DAL,0,115,1.1,-1.4,0.6,0.1,0.9,0.2,G
1040,Grant Williams,4.4,79,2022-23,24,BOS,0,113,2.6,0.7,0.5,0.4,1,1.3,F
1041,Drew Eubanks,4.4,78,2022-23,25,POR,0,115,1.6,0.9,0.5,1.3,1.2,5.7,F
1042,Marcus Morris Sr,4.4,75,2018-19,29,BOS,0,110,2.4,-0.7,0.6,0.3,1,1.1,F
1043,Ersan İlyasova,4.4,74,2015-16,28,DETORL,0,106,2,-0.4,0.7,0.4,1.4,1.4,F
1044,Clint Capela,4.4,77,2015-16,21,HOU,0,104,2,-0.1,0.8,1.2,2,5.2,C
1045,Rudy Gay,4.4,69,2018-19,32,SAS,0,109,2.2,0.6,0.8,0.5,1.4,1.6,F
1046,Jordan Hill,4.4,72,2013-14,26,LAL,0,108,1.3,-1,0.4,0.9,0.9,3.1,C-F
1047,Elfrid Payton,4.4,82,2016-17,22,ORL,0,111,2,0,1.1,0.5,1.8,1.3,G
1048,Andre Iguodala,4.4,65,2015-16,32,GSW,0,105,2.1,1.3,1.1,0.3,2,0.8,F-G
1049,Pat Connaughton,4.4,65,2021-22,29,MIL,0,113,1.6,0.3,0.9,0.2,1.7,0.9,G
1050,Jeremy Lin,4.4,71,2013-14,25,HOU,0,109,1.6,-0.4,1,0.4,1.6,1,G
1051,Jaden McDaniels,4.4,79,2022-23,22,MIN,0,115,2.4,0.5,0.9,1,1.5,2.7,F
1052,Dorian Finney-Smith,4.4,60,2020-21,27,DAL,0,114,1.6,0,0.9,0.4,1.3,1.2,F
1053,Javonte Green,4.4,65,2021-22,28,CHI,0,112,1.5,0.7,1,0.5,2.2,1.8,F
1054,Delon Wright,4.4,73,2019-20,27,DAL,0,110,1.8,1.9,1.2,0.3,2.6,1.2,G
1055,Kyle Singler,4.4,82,2013-14,25,DET,0,113,0.7,-0.7,0.7,0.5,1.3,1.3,F
1056,D'Angelo Russell,4.4,65,2021-22,25,MIN,0,115,1.5,-1.5,1,0.3,1.4,1,G
1057,Derrick Jones Jr.,4.4,59,2019-20,22,MIA,0,109,1.8,1.1,1,0.6,2.1,2.7,F
1058,Enes Freedom,4.4,58,2019-20,27,BOS,0,104,1.8,-0.3,0.4,0.7,1.1,3.9,C
1059,Buddy Hield,4.4,80,2022-23,30,IND,0,118,1.6,-0.6,1.2,0.3,1.8,0.9,G-F
1060,Jae Crowder,4.4,80,2018-19,28,UTA,0,107,3.1,0.6,0.8,0.4,1.4,1.1,F
1061,Jerami Grant,4.4,71,2019-20,25,DEN,0,112,1.6,-0.6,0.7,0.8,1.3,2.8,F
1062,Bruce Brown,4.4,65,2020-21,24,BKN,0,112,1.5,0.2,0.9,0.4,1.9,1.7,G-F
1063,Kristaps Porziņģis,4.4,72,2015-16,20,NYK,0,103,2.9,0.3,0.7,1.9,1.3,5,F-C
1064,Patrick Beverley,4.4,71,2015-16,27,HOU,0,110,1.3,0.1,1.3,0.4,2.3,1.1,G
1065,Luis Scola,4.4,81,2014-15,34,IND,0,101,2.7,0.2,0.6,0.2,1.5,0.8,F
1066,E'Twaun Moore,4.4,82,2017-18,28,NOP,0,112,1.6,-0.5,1,0.1,1.5,0.4,G-F
1067,Ish Smith,4.4,82,2017-18,29,DET,0,109,2,0.3,0.8,0.2,1.6,0.9,G
1068,Trevor Booker,4.3,79,2015-16,28,UTA,0,102,2.6,1,0.7,0.5,1.9,2.1,F
1069,Nerlens Noel,4.3,77,2018-19,24,OKC,0,99,2.5,3.3,0.9,1.2,2.9,7.7,C-F
1070,Michael Porter Jr.,4.3,62,2022-23,24,DEN,0,115,1.8,-1.8,0.6,0.5,1,1.4,F
1071,Terance Mann,4.3,81,2022-23,26,LAC,0,117,1.5,0.1,0.5,0.3,1.1,1,G-F
1072,Marvin Williams,4.3,78,2014-15,28,CHA,0,103,2.9,1.4,0.9,0.5,1.8,1.4,F
1073,Vince Carter,4.3,81,2013-14,37,DAL,0,110,1.3,-0.5,0.8,0.4,1.6,1.5,G-F
1074,Tim Hardaway Jr.,4.3,70,2020-21,28,DAL,0,116,1.2,-1.7,0.4,0.2,0.8,0.5,G
1075,Ramon Sessions,4.3,83,2013-14,27,CHAMIL,0,111,1.2,-1.5,0.6,0.1,1.2,0.3,G
1076,Tiago Splitter,4.3,59,2013-14,29,SAS,0,102,2.1,0.9,0.5,0.5,1.2,1.8,F-C
1077,Zach Randolph,4.3,68,2015-16,34,MEM,0,109,1.5,-1.7,0.6,0.2,1.1,0.6,F-C
1078,Keegan Murray,4.3,80,2022-23,22,SAC,0,117,1.7,-1,0.8,0.5,1.2,1.5,F
1079,Allen Crabbe,4.3,81,2015-16,23,POR,0,110,1.2,-0.1,0.8,0.2,1.5,0.6,G-F
1080,Will Barton,4.3,82,2015-16,25,DEN,0,108,1.9,-0.4,0.9,0.5,1.5,1.3,G
1081,Kelly Olynyk,4.3,68,2022-23,31,UTA,0,115,1.9,0.9,0.9,0.5,1.5,1.6,C-F
1082,Royce O'Neale,4.3,71,2019-20,26,UTA,0,109,2.5,2.2,0.8,0.5,1.4,1.3,F
1083,Jae Crowder,4.3,67,2021-22,31,PHX,0,105,3.4,2.4,1.4,0.4,2.4,1.4,F
1084,Draymond Green,4.3,66,2018-19,28,GSW,0,106,3.2,2.7,1.4,1.1,2.2,2.8,F
1085,Shawn Marion,4.3,76,2013-14,35,DAL,0,108,2.1,0.1,1.2,0.5,1.9,1.3,F
1086,Anthony Edwards,4.3,72,2021-22,20,MIN,0,112,2.4,-0.4,1.5,0.6,2,1.8,G-F
1087,CJ McCollum,4.3,75,2022-23,31,NOP,0,115,2.8,-0.7,0.9,0.5,1.3,1.4,G
1088,Joe Harris,4.3,69,2019-20,28,BKN,0,112,1.8,-0.6,0.6,0.2,0.9,0.7,G
1089,Bruce Brown,4.3,80,2022-23,26,DEN,0,114,2.6,0.6,1.1,0.6,1.9,2,G-F
1090,Matt Barnes,4.3,76,2014-15,34,LAC,0,107,2.1,0.2,0.9,0.7,1.5,1.8,F
1091,Trevor Booker,4.3,72,2013-14,26,WAS,0,104,2,0.4,0.6,0.6,1.4,2.4,F
1092,Fred VanVleet,4.3,64,2018-19,24,TOR,0,110,1.9,0.1,0.9,0.3,1.6,0.9,G
1093,Delon Wright,4.3,75,2018-19,26,MEMTOR,0,107,2.4,1.4,1.2,0.4,2.5,1.6,G
1094,Seth Curry,4.3,64,2019-20,29,DAL,0,115,0.8,-0.9,0.6,0.1,1.2,0.5,G
1095,Delon Wright,4.3,63,2020-21,28,DETSAC,0,113,1.8,1.5,1.6,0.5,2.8,1.5,G
1096,Donte DiVincenzo,4.3,66,2019-20,23,MIL,0,101,3.2,2.4,1.3,0.3,2.6,1.2,G
1097,Chandler Parsons,4.3,61,2015-16,27,DAL,0,108,1.6,0.2,0.8,0.3,1.3,1,F
1098,Monta Ellis,4.3,81,2015-16,30,IND,0,103,3.9,1.1,1.9,0.5,2.7,1.1,G
1099,David West,4.3,66,2014-15,34,IND,0,102,2.8,1.3,0.7,0.7,1.3,2,F-C
1100,Robin Lopez,4.3,81,2016-17,28,CHI,0,108,2.4,-0.8,0.2,1.4,0.4,4.1,C
1101,Richaun Holmes,4.3,70,2018-19,25,PHX,0,111,1.1,0.5,0.6,1.1,1.7,5.6,C-F
1102,Daniel Theis,4.3,65,2020-21,28,BOSCHI,0,111,1.8,0.7,0.6,0.9,1.2,3.3,C
1103,Terrence Ross,4.3,81,2018-19,27,ORL,0,109,2.6,-0.3,0.9,0.4,1.6,1.1,F-G
1104,Jamal Murray,4.3,59,2019-20,22,DEN,0,113,1.5,-0.8,1.1,0.3,1.7,0.8,G
1105,Monte Morris,4.2,62,2022-23,27,WAS,0,118,1.1,-0.4,0.7,0.2,1.2,0.6,G
1106,Kentavious Caldwell-Pope,4.2,67,2020-21,27,LAL,0,109,2.6,1,0.9,0.4,1.6,1.2,G
1107,Danny Green,4.2,79,2015-16,28,SAS,0,99,4.1,2.1,1,0.8,2,2.4,G-F
1108,Justin Holiday,4.2,73,2019-20,30,IND,0,107,2.6,1.8,1.2,0.6,2.3,2.2,F
1109,Isaac Okoro,4.2,67,2021-22,21,CLE,0,113,1.9,0.7,0.8,0.3,1.4,1,G-F
1110,Immanuel Quickley,4.2,78,2021-22,22,NYK,0,112,1.8,0,0.7,0,1.5,0.2,G
1111,Andre Iguodala,4.2,68,2018-19,35,GSW,0,109,1.8,1.7,0.9,0.8,1.8,2.7,F-G
1112,Terrence Ross,4.2,81,2013-14,22,TOR,0,107,2.2,-0.2,0.8,0.3,1.5,1,F-G
1113,De'Anthony Melton,4.2,77,2022-23,24,PHI,0,111,3.1,1.6,1.6,0.5,2.9,1.8,G
1114,Myles Turner,4.2,62,2019-20,23,IND,0,105,3.1,1.1,0.7,2.1,1.2,6.4,C-F
1115,Roy Hibbert,4.2,76,2014-15,28,IND,0,101,3.2,0.6,0.2,1.6,0.5,5.1,C
1116,Will Barton,4.2,58,2019-20,29,DEN,0,111,1.8,-0.2,1.1,0.5,1.6,1.4,G
1117,Miles Bridges,4.2,66,2020-21,22,CHA,0,113,1.9,0.1,0.7,0.8,1.1,2.7,G-F
1118,Jarrett Allen,4.2,72,2017-18,19,BKN,0,108,1.5,0.1,0.4,1.2,0.9,4.6,C-F
1119,Reggie Bullock Jr,4.2,62,2017-18,26,DET,0,110,1.4,0,0.8,0.2,1.4,0.7,G-F
1120,Devin Harris,4.2,76,2014-15,31,DAL,0,108,1.3,0.8,1,0.2,2.3,0.7,G
1121,John Collins,4.2,71,2022-23,25,ATL,0,115,2.1,0.2,0.6,1,0.9,2.9,F
