Player,Team,Age,Position,GP,DFGM,DFGA,DFG_PCT,FG_PCT,Season
Delon Wright,TOR,26,G,69,0.6,1.9,29.2,36,2017-18
Zaza Pachulia,GSW,34,C,69,0.7,1.9,38,35.8,2017-18
Daniel Theis,BOS,26,F-C,59,0.7,1.9,38.2,35.7,2017-18
CJ Miles,TOR,31,F-G,70,0.6,1.8,34.9,35.8,2017-18
Raymond Felton,OKC,34,G,80,0.6,1.8,32.7,35.3,2017-18
Shaun Livingston,GSW,32,G,70,0.6,1.8,33.3,35.7,2017-18
Patrick Patterson,OKC,29,F,79,0.7,1.8,38,35.8,2017-18
Jamal Crawford,MIN,38,G,75,0.8,1.8,42.5,35.9,2017-18
Thon Maker,MIL,21,C-F,71,0.7,1.8,40,36.3,2017-18
Treveon Graham,CHA,24,G-F,60,0.7,1.8,37.1,36.2,2017-18
Bismack Biyombo,ORL,25,C,81,0.7,1.7,40.7,36.9,2017-18
Ian Mahinmi,WAS,31,C,77,0.7,1.7,37.9,35.9,2017-18
Alec Burks,UTA,26,G,60,0.8,1.7,44.1,36.1,2017-18
Jodie Meeks,WAS,30,G,74,0.7,1.7,38.7,36.2,2017-18
Ed Davis,POR,29,F-C,78,0.7,1.7,40.8,36,2017-18
Ekpe Udoh,UTA,31,C-F,59,0.5,1.6,32.3,34.2,2017-18
Jonas Jerebko,UTA,31,F,71,0.7,1.6,39.7,35.2,2017-18
Manu Ginobili,SAS,40,G,63,0.4,1.6,27.5,36.3,2017-18
Amir Johnson,PHI,31,C-F,74,0.6,1.6,34.7,36.4,2017-18
Salah Mejri,DAL,32,C,59,0.6,1.5,41.1,36.1,2017-18
JaVale McGee,GSW,30,C,64,0.5,1.4,35.9,34.5,2017-18
Norman Powell,TOR,25,F-G,66,0.6,1.4,38.9,36.5,2017-18
Deyonta Davis,MEM,21,C-F,62,0.5,1.4,33.7,35.8,2017-18
Sam Dekker,LAC,24,F,71,0.5,1.4,36.6,36.1,2017-18
Eric Moreland,DET,26,F-C,65,0.5,1.2,38.5,35.2,2017-18
Jrue Holiday,NOP,27,G,67,1.8,5.4,32.5,35.9,2016-17
James Harden,HOU,27,G,81,1.8,5.4,33.6,35.4,2016-17
Michael Kidd-Gilchrist,CHA,23,F,81,2.1,5.3,39.3,36.4,2016-17
Bradley Beal,WAS,24,G,77,1.8,5.3,34.8,36.6,2016-17
Kemba Walker,CHA,27,G,79,1.9,5.2,37.1,36,2016-17
Andrew Wiggins,MIN,22,F,82,2,5.1,38.5,35.6,2016-17
Paul Millsap,ATL,32,F,69,1.8,5.1,34.6,35.6,2016-17
Paul George,IND,27,F,74,1.8,5,35.5,35.7,2016-17
Mike Conley,MEM,29,G,69,1.7,4.7,35.5,36.5,2016-17
Garrett Temple,SAC,31,G,65,1.8,4.7,37.3,36.3,2016-17
Patrick Beverley,HOU,28,G,67,1.6,4.7,32.8,35.2,2016-17
Victor Oladipo,OKC,25,G,67,1.7,4.7,37.2,36.6,2016-17
Draymond Green,GSW,27,F,76,1.4,4.6,29.5,35.1,2016-17
Blake Griffin,LAC,28,F,61,1.5,4.6,32.9,35.9,2016-17
Wesley Matthews,DAL,30,G-F,72,1.8,4.5,39.5,35.7,2016-17
Kristaps Porzingis,NYK,21,F,66,1.5,4.5,33.3,35.1,2016-17
LeBron James,CLE,32,F,74,1.3,4.5,28.5,35.5,2016-17
Devin Booker,PHX,20,G,76,1.6,4.4,35.3,36.7,2016-17
Kevin Durant,GSW,28,F,61,1.3,4.4,29.2,35.2,2016-17
Carmelo Anthony,NYK,33,F,74,1.5,4.4,33.4,35.7,2016-17
Jae Crowder,BOS,26,F,72,1.3,4.3,30,35.8,2016-17
Ricky Rubio,MIN,26,G,75,1.5,4.3,35.4,36.1,2016-17
CJ McCollum,POR,25,G,80,1.7,4.2,40.6,35.7,2016-17
Danilo Gallinari,DEN,28,F,62,1.5,4.2,35.7,35.2,2016-17
Thaddeus Young,IND,29,F,73,1.3,4.2,31.7,35.4,2016-17
Robert Covington,PHI,26,F,67,1.4,4.2,33.1,36,2016-17
DeMarre Carroll,TOR,30,F,71,1.4,4.1,32.7,36.2,2016-17
Derrick Rose,NYK,28,G,64,1.4,4.1,33.7,35.9,2016-17
Tim Hardaway Jr.,ATL,25,G,78,1.3,4.1,32.3,35.4,2016-17
Kyle Lowry,TOR,31,G,59,1.5,4.1,36.2,35.7,2016-17
Elfrid Payton,ORL,23,G,82,1.5,4.1,36.6,36.1,2016-17
Marvin Williams,CHA,31,F,76,1.5,4.1,36.9,36.1,2016-17
Dennis Schroder,ATL,23,G,79,1.5,4,38.1,36.3,2016-17
Wilson Chandler,DEN,30,F,70,1.6,4,40.4,35,2016-17
Tobias Harris,DET,24,F,82,1.5,4,37.1,35.2,2016-17
Chris Paul,LAC,32,G,61,1.5,4,37.4,35.8,2016-17
Stephen Curry,GSW,29,G,79,1.5,4,38.1,35.9,2016-17
Jeff Teague,IND,29,G,81,1.3,3.9,32,35.8,2016-17
Eric Bledsoe,PHX,27,G,64,1.6,3.9,41,36.4,2016-17
Damian Lillard,POR,26,G,75,1.4,3.9,34.8,35.3,2016-17
Nicolas Batum,CHA,28,G,77,1.4,3.9,37.2,36.3,2016-17
Klay Thompson,GSW,27,G,78,1.3,3.9,33.1,35.7,2016-17
Marcus Smart,BOS,23,G,79,1.3,3.9,33.8,35.3,2016-17
Eric Gordon,HOU,28,G,75,1.3,3.9,32.9,36,2016-17
Giannis Antetokounmpo,MIL,22,F-G,80,1.4,3.8,35.5,35.4,2016-17
Darren Collison,SAC,29,G,68,1.2,3.8,32.2,36.8,2016-17
Matt Barnes,GSW,37,F,74,1.3,3.8,35,35.4,2016-17
Otto Porter Jr.,WAS,24,F,80,1.5,3.8,40.2,35.8,2016-17
Karl-Anthony Towns,MIN,21,C,82,1.5,3.8,40.6,35.8,2016-17
Tony Snell,MIL,25,G-F,80,1.4,3.8,36.7,36.4,2016-17
Tim Frazier,NOP,26,G,65,1.1,3.8,30.7,35.7,2016-17
Kyrie Irving,CLE,25,G,72,1.6,3.8,42.2,36.1,2016-17
Jimmy Butler,CHI,27,F,76,1.1,3.8,29.8,35.5,2016-17
John Wall,WAS,26,G,78,1.2,3.7,32.6,35.8,2016-17
Thabo Sefolosha,ATL,33,F,62,1.2,3.7,33,35.8,2016-17
Kent Bazemore,ATL,27,F-G,73,1.4,3.6,37.2,36.4,2016-17
Kentavious Caldwell-Pope,DET,24,G,76,1.2,3.6,33.9,36.9,2016-17
Iman Shumpert,CLE,27,G,76,1.3,3.6,35.4,36.2,2016-17
Courtney Lee,NYK,31,G,77,1.2,3.6,33.8,36.4,2016-17
Andre Roberson,OKC,25,F,79,1.2,3.6,32.7,36.5,2016-17
Matthew Dellavedova,MIL,26,G,76,1.2,3.6,34.6,35.3,2016-17
Anthony Davis,NOP,24,F-C,75,1.1,3.6,29.9,36,2016-17
Brandon Ingram,LAL,19,F,78,1.4,3.5,39.7,35.8,2016-17
Al Horford,BOS,31,C,68,1.2,3.5,33.6,35.5,2016-17
Marco Belinelli,CHA,31,G-F,74,1.2,3.5,34.5,35.9,2016-17
Cory Joseph,TOR,25,G,79,1.3,3.5,37.1,35.5,2016-17
Trevor Booker,BKN,29,F,70,1.3,3.5,37.4,35.4,2016-17
Trevor Ariza,HOU,32,F,80,1.3,3.5,35.6,36,2016-17
James Johnson,MIA,30,F,76,1.3,3.5,36.7,35.3,2016-17
Evan Fournier,ORL,24,G,68,1.4,3.5,38.7,36.5,2016-17
Solomon Hill,NOP,26,F,80,1.1,3.5,32.9,35.7,2016-17
Seth Curry,DAL,26,G,69,1.1,3.5,32,36.5,2016-17
Frank Kaminsky,CHA,24,C,75,1.2,3.5,34.4,35.3,2016-17
JaMychal Green,MEM,27,F,77,1.2,3.5,34.6,35.4,2016-17
Maurice Harkless,POR,24,F,77,1.1,3.5,32.1,35.5,2016-17
Danny Green,SAS,30,G-F,67,1.1,3.5,33.2,36.7,2016-17
Monta Ellis,IND,31,G,73,1.3,3.5,38.1,36.2,2016-17
Tony Allen,MEM,35,G-F,70,1.2,3.4,35.3,36.5,2016-17
Evan Turner,POR,28,G-F,65,1.2,3.4,35.9,35.5,2016-17
Marcus Morris Sr.,DET,27,F,79,1.3,3.4,38.5,35.7,2016-17
DeMar DeRozan,TOR,27,G,73,1.2,3.4,36.1,35.8,2016-17
Jordan Clarkson,LAL,25,G,82,1.3,3.4,37.6,36.7,2016-17
Dante Cunningham,NOP,30,F,66,1.3,3.4,38.8,35.6,2016-17
Markieff Morris,WAS,27,F,76,1.3,3.4,39.8,35.9,2016-17
Jameer Nelson,DEN,35,G,74,1.3,3.4,38.6,35.9,2016-17
Kevin Love,CLE,28,F,60,1.1,3.3,33.2,35.5,2016-17
Serge Ibaka,TOR,27,F,79,1.2,3.3,36.3,34.8,2016-17
Ish Smith,DET,28,G,81,1.1,3.3,34,35.6,2016-17
Patrick Patterson,TOR,28,F,65,0.9,3.3,28.8,35.3,2016-17
Isaiah Thomas,BOS,28,G,76,1.2,3.3,35.1,36.5,2016-17
Terrence Ross,ORL,26,F,77,1.2,3.3,38,35.4,2016-17
Tyler Johnson,MIA,25,G,73,1.1,3.2,35.2,36.1,2016-17
D'Angelo Russell,LAL,21,G,62,1.2,3.2,36.5,37,2016-17
Kyle Korver,CLE,36,G,67,1.2,3.2,37.7,35.2,2016-17
Al-Farouq Aminu,POR,26,F,61,1.2,3.2,37.4,35.6,2016-17
Julius Randle,LAL,22,F,74,1.3,3.2,39.4,35.3,2016-17
Tristan Thompson,CLE,26,C,78,1.1,3.2,36,35.5,2016-17
Dwyane Wade,CHI,35,G,60,1.1,3.2,36.3,35.6,2016-17
Nik Stauskas,PHI,23,G,80,1.1,3.2,35.2,35.9,2016-17
Kawhi Leonard,SAS,26,F,73,1.2,3.1,38.4,36,2016-17
Harrison Barnes,DAL,25,F,78,1.1,3.1,35.2,35.4,2016-17
P.J. Tucker,TOR,32,F,79,1.3,3.1,40.8,35.5,2016-17
Vince Carter,MEM,40,G-F,73,1.1,3.1,36.7,36.1,2016-17
Isaiah Whitehead,BKN,22,G,73,1.1,3.1,35.8,35.4,2016-17
DeMarcus Cousins,NOP,26,F-C,72,1.2,3.1,37.7,36,2016-17
Andrew Harrison,MEM,22,G,68,1,3.1,33.8,36,2016-17
Jeremy Lamb,CHA,25,G,61,1.2,3.1,38.3,35.8,2016-17
Malcolm Brogdon,MIL,24,G,75,1.1,3.1,35.7,36.2,2016-17
Buddy Hield,SAC,24,G,81,1.1,3.1,36.7,35.8,2016-17
Bojan Bogdanovic,WAS,28,G,80,1,3,33.5,35.8,2016-17
Deron Williams,CLE,33,G,62,1.1,3,36.7,35.7,2016-17
T.J. Warren,PHX,23,F,63,0.9,3,30.4,35.8,2016-17
Arron Afflalo,SAC,31,G,61,1.3,3,41.8,36.8,2016-17
Aaron Gordon,ORL,21,F,80,1,3,33.6,36.2,2016-17
Richard Jefferson,CLE,37,F,79,1,3,34.5,35,2016-17
Gerald Henderson,PHI,29,G,71,1.1,3,36.4,35.9,2016-17
Ben McLemore,SAC,24,G,59,1.1,3,37.9,35.8,2016-17
Glenn Robinson III,IND,23,G-F,66,1.1,3,35.4,35.9,2016-17
E'Twaun Moore,NOP,28,G,73,1.3,3,43.5,36.7,2016-17
Jeff Green,ORL,30,F,69,1,3,32.4,34.8,2016-17
Nick Young,LAL,32,G-F,60,1.2,3,40.7,36.6,2016-17
Ty Lawson,SAC,29,G,69,1.3,2.9,43.3,36.1,2016-17
Dario Saric,PHI,23,F,81,1.1,2.9,37.6,35.4,2016-17
Russell Westbrook,OKC,28,G,80,1.1,2.9,39.1,35.5,2016-17
Raymond Felton,LAC,33,G,80,0.9,2.9,32.2,35.2,2016-17
Justin Holiday,NYK,28,G,82,1.1,2.9,36,36.2,2016-17
CJ Miles,IND,30,F-G,75,1.1,2.9,38.1,35.6,2016-17
Taj Gibson,OKC,32,F,78,1.2,2.9,40.7,36.4,2016-17
Goran Dragic,MIA,31,G,73,1,2.9,33.5,36.2,2016-17
James Ennis III,MEM,26,F,63,1,2.8,34.3,36.4,2016-17
Sean Kilpatrick,BKN,27,G,69,1.2,2.8,42.1,36,2016-17
Kelly Olynyk,BOS,26,C-F,75,0.9,2.8,32.7,35,2016-17
Joe Ingles,UTA,29,F,80,1,2.8,35.7,36.7,2016-17
Kelly Oubre Jr.,WAS,21,F,76,1,2.8,35.2,35.8,2016-17
Langston Galloway,SAC,25,G,72,1,2.8,34.8,34.9,2016-17
Gorgui Dieng,MIN,27,F-C,82,1.1,2.8,39.9,35.6,2016-17
T.J. McConnell,PHI,25,G,81,1,2.8,37.1,36,2016-17
Joe Johnson,UTA,36,F-G,78,1,2.8,34.9,35.3,2016-17
Rajon Rondo,CHI,31,G,69,1,2.7,37,36,2016-17
Nikola Mirotic,CHI,26,F,70,0.9,2.7,31.9,35.2,2016-17
JJ Redick,LAC,33,G,78,1,2.7,37.1,35.7,2016-17
LaMarcus Aldridge,SAS,31,F,71,0.9,2.7,33.7,35.1,2016-17
Andre Iguodala,GSW,33,G-F,76,0.9,2.7,32.9,35.3,2016-17
DeAndre Jordan,LAC,28,C,81,1,2.7,35.9,35.6,2016-17
Steven Adams,OKC,23,C,80,1,2.7,35.5,36.1,2016-17
Jason Terry,MIL,39,G,74,0.8,2.7,28.1,35.4,2016-17
Will Barton,DEN,26,G-F,59,1.1,2.7,39.6,36.4,2016-17
Luc Mbah a Moute,LAC,30,F,80,1,2.7,36.9,35.6,2016-17
Dorian Finney-Smith,DAL,24,F,78,0.9,2.7,33.2,35.4,2016-17
Jared Dudley,PHX,31,F,64,1.1,2.7,40.6,34.3,2016-17
Rodney McGruder,MIA,25,G,77,0.9,2.6,34.5,36.6,2016-17
Jamal Murray,DEN,20,G,81,0.8,2.6,31.9,35.4,2016-17
Anthony Tolliver,SAC,32,F,64,0.9,2.6,36.3,35.1,2016-17
Doug McDermott,OKC,25,F,65,0.9,2.6,36.3,34.9,2016-17
Troy Daniels,MEM,25,G,65,1,2.6,37.6,35.4,2016-17
Rondae Hollis-Jefferson,BKN,22,F,77,0.9,2.6,34.2,35.7,2016-17
Austin Rivers,LAC,24,G,74,0.9,2.6,36.3,35.9,2016-17
Lou Williams,HOU,30,G,81,0.9,2.6,35.4,35.1,2016-17
Tony Parker,SAS,35,G,62,1,2.6,37.5,36.5,2016-17
Wayne Ellington,MIA,29,G,62,1,2.6,37.7,35.9,2016-17
Dante Exum,UTA,21,G,65,0.9,2.5,35.2,36.2,2016-17
Marquese Chriss,PHX,19,F,80,1.1,2.5,45.3,36.1,2016-17
Norman Powell,TOR,24,G,69,1,2.5,39,36.2,2016-17
Jon Leuer,DET,28,F,75,0.9,2.5,34.9,34.6,2016-17
Allen Crabbe,POR,25,G,79,0.9,2.5,35.1,36.1,2016-17
Jamal Crawford,LAC,37,G,82,0.8,2.4,34.5,35,2016-17
Sam Dekker,HOU,23,F,77,0.9,2.4,38,35.9,2016-17
Gordon Hayward,UTA,27,F,73,0.8,2.4,33.3,35.4,2016-17
Ryan Anderson,HOU,29,F,72,1,2.4,40.2,35.3,2016-17
Ersan Ilyasova,ATL,30,F,82,0.8,2.4,31.6,35.4,2016-17
Kenneth Faried,DEN,27,F,60,0.9,2.4,36.4,35.2,2016-17
Bobby Portis,CHI,22,F,63,0.8,2.4,31.5,34.9,2016-17
Zach Randolph,MEM,35,F,73,0.8,2.4,33.5,35.7,2016-17
Larry Nance Jr.,LAL,24,F,62,0.8,2.4,32.2,35.9,2016-17
David Lee,SAS,34,F-C,78,0.7,2.3,32,34.5,2016-17
D.J. Augustin,ORL,29,G,78,0.8,2.3,32.8,34.5,2016-17
Brook Lopez,BKN,29,C,75,0.8,2.3,36.4,35.5,2016-17
Myles Turner,IND,21,C,80,0.8,2.3,33.2,35.8,2016-17
Patty Mills,SAS,28,G,80,0.9,2.3,37.7,35.6,2016-17
Mario Hezonja,ORL,22,G-F,59,1,2.3,43.7,35.4,2016-17
Brandon Jennings,WAS,27,G,81,0.8,2.3,34.2,36.3,2016-17
Nikola Jokic,DEN,22,F-C,72,0.7,2.2,33.8,35.3,2016-17
Rodney Hood,UTA,24,G,59,0.9,2.2,41.4,36.1,2016-17
Nemanja Bjelica,MIN,29,F,63,0.6,2.2,28.7,36,2016-17
Jerami Grant,OKC,23,F,78,0.7,2.1,31.7,35.7,2016-17
Mike Muscala,ATL,25,F-C,68,0.8,2.1,39.3,35,2016-17
Aaron Brooks,IND,32,G,61,0.8,2.1,36.7,35.4,2016-17
Justin Anderson,PHI,23,G-F,66,0.8,2.1,38.4,35.2,2016-17
Willie Cauley-Stein,SAC,23,C,75,0.8,2.1,38.2,35.6,2016-17
Dwight Howard,ATL,31,C,74,0.8,2.1,36.8,35.6,2016-17
Jaylen Brown,BOS,20,F,77,0.7,2.1,32.3,35.1,2016-17
Domantas Sabonis,OKC,21,F,81,0.9,2.1,42.6,36,2016-17
Devin Harris,DAL,34,G,63,0.8,2.1,35.9,36.8,2016-17
Stanley Johnson,DET,21,F,71,0.7,2,34.5,35.8,2016-17
Jerian Grant,CHI,24,G,60,0.7,2,32.8,34.6,2016-17
Justin Hamilton,BKN,27,C,62,0.7,2,36.8,35.3,2016-17
Mason Plumlee,DEN,27,C,81,0.8,2,39.9,36.1,2016-17
Clint Capela,HOU,23,C,65,0.7,2,33.8,36.3,2016-17
Shaun Livingston,GSW,31,G,76,0.7,2,34.2,35,2016-17
Timothe Luwawu-Cabarrot,PHI,22,G-F,68,0.6,2,28.7,35.7,2016-17
Robin Lopez,CHI,29,C,81,0.8,2,41.6,35.9,2016-17
Corey Brewer,LAL,31,F,82,0.7,2,32.5,35.9,2016-17
Marcin Gortat,WAS,33,C,82,0.7,2,35.8,36.2,2016-17
Kris Dunn,MIN,23,G,78,0.8,1.9,40.1,35.1,2016-17
Malcolm Delaney,ATL,28,G,70,0.7,1.9,36.8,35.7,2016-17
Noah Vonleh,POR,21,F,72,0.7,1.9,33.6,34.7,2016-17
Mindaugas Kuzminskas,NYK,27,F,64,0.7,1.9,38.5,35.2,2016-17
Shabazz Muhammad,MIN,24,F,77,0.7,1.9,38.8,35.9,2016-17
Jason Smith,WAS,31,F-C,73,0.6,1.9,33.1,34.8,2016-17
Jonathon Simmons,SAS,27,G-F,74,0.5,1.9,27.5,35.7,2016-17
Marc Gasol,MEM,32,C,74,0.6,1.9,32.1,35.4,2016-17
Mirza Teletovic,MIL,31,F,70,0.6,1.8,30.2,35.4,2016-17
Tarik Black,LAL,25,C-F,67,0.8,1.8,41.8,35.8,2016-17
Kyle Anderson,SAS,23,G-F,61,0.4,1.8,24.8,35.3,2016-17
Ian Clark,GSW,26,G,72,0.5,1.8,27.1,35.1,2016-17
Channing Frye,CLE,34,F,74,0.7,1.8,41.7,34.4,2016-17
Rudy Gobert,UTA,25,C,81,0.5,1.8,30.1,35.8,2016-17
Terry Rozier,BOS,23,G,72,0.7,1.8,40.5,35.2,2016-17
Nene,HOU,34,C-F,67,0.6,1.8,32.5,35.2,2016-17
Sergio Rodriguez,PHI,31,G,68,0.7,1.7,41.5,35.9,2016-17
Randy Foye,BKN,33,G,67,0.8,1.7,43.1,36.2,2016-17
Jonas Jerebko,BOS,30,F,78,0.5,1.7,29.6,34.9,2016-17
Patrick McCaw,GSW,21,G,65,0.7,1.7,41.4,35.9,2016-17
Hassan Whiteside,MIA,28,C,77,0.6,1.7,33.8,35.7,2016-17
Manu Ginobili,SAS,39,G,67,0.6,1.7,34.5,35.4,2016-17
Dwight Powell,DAL,25,F-C,74,0.7,1.7,38.7,35.6,2016-17
Bismack Biyombo,ORL,24,C-F,81,0.7,1.7,40,35.3,2016-17
Nikola Vucevic,ORL,26,C,75,0.6,1.7,33.6,35.3,2016-17
Boris Diaw,UTA,35,C-F,72,0.6,1.6,38.5,35.9,2016-17
Enes Freedom,OKC,25,C,72,0.5,1.6,33.3,35.8,2016-17
Alex Abrines,OKC,23,G-F,65,0.7,1.6,44.3,36.1,2016-17
Trey Lyles,UTA,21,F,70,0.6,1.6,36.6,35.3,2016-17
Andre Drummond,DET,23,C,81,0.6,1.6,34.6,35.4,2016-17
Dewayne Dedmon,SAS,27,C,75,0.6,1.6,35.3,35.3,2016-17
Semaj Christon,OKC,24,G,61,0.5,1.6,34.7,34.8,2016-17
Alex Len,PHX,24,C,75,0.6,1.6,41.4,35.9,2016-17
Pau Gasol,SAS,36,C,63,0.7,1.5,42.3,35.6,2016-17
Greg Monroe,MIL,27,C,80,0.5,1.5,30.3,34.6,2016-17
Cristiano Felicio,CHI,24,F-C,66,0.5,1.5,30,35.5,2016-17
Wesley Johnson,LAC,29,F,65,0.6,1.5,38.1,34.2,2016-17
Luke Babbitt,MIA,28,F,65,0.4,1.5,28.1,35.3,2016-17
Joffrey Lauvergne,CHI,25,C-F,66,0.5,1.4,32.6,35.6,2016-17
Kosta Koufos,SAC,28,C,71,0.5,1.4,39.6,36.4,2016-17
John Henson,MIL,26,C-F,58,0.6,1.3,41,36.8,2016-17
Willy Hernangomez,NYK,23,C,72,0.5,1.3,35.8,36.8,2016-17
Leandro Barbosa,PHX,34,G,58,0.5,1.3,36,36.4,2016-17
Meyers Leonard,POR,25,F-C,73,0.6,1.3,44.1,35.2,2016-17
Marreese Speights,LAC,29,F-C,82,0.4,1.3,28.8,34.1,2016-17
Cody Zeller,CHA,24,C,62,0.4,1.3,34.6,35.7,2016-17
Amir Johnson,BOS,30,F,80,0.3,1.3,27,35.7,2016-17
Jusuf Nurkic,POR,22,C,63,0.4,1.2,34.6,35.1,2016-17
Kyle O'Quinn,NYK,27,C-F,79,0.5,1.2,38.1,36,2016-17
David West,GSW,36,F,68,0.4,1.2,30.9,36,2016-17
Jonas Valanciunas,TOR,25,C,79,0.5,1.2,39.1,36.3,2016-17
JaVale McGee,GSW,29,C,76,0.3,1,29.1,34.5,2016-17
Zaza Pachulia,GSW,33,C,70,0.4,1,37.5,36.2,2016-17
Willie Reed,MIA,27,F-C,70,0.3,0.9,36.5,34,2016-17
Aron Baynes,DET,30,C-F,74,0.3,0.9,38.5,34.6,2016-17
Cole Aldrich,MIN,28,C,58,0.3,0.9,30,35.9,2016-17
Al Jefferson,IND,32,C,63,0.3,0.7,43.5,34.2,2016-17
Salah Mejri,DAL,31,C,69,0.3,0.6,57.5,36.1,2016-17
James Harden,HOU,26,G,82,2.1,5.6,37.8,35.8,2015-16
Andrew Wiggins,MIN,21,G-F,81,1.8,5.1,35.6,35,2015-16
Jabari Parker,MIL,21,F,76,2,4.9,40.2,35.7,2015-16
Kemba Walker,CHA,26,G,81,1.7,4.9,35,35.7,2015-16
Emmanuel Mudiay,DEN,20,G,68,1.9,4.8,38.9,35.8,2015-16
Jrue Holiday,NOP,26,G,65,1.7,4.7,35.9,35.5,2015-16
Victor Oladipo,ORL,24,G,71,1.6,4.7,35.2,35.6,2015-16
Khris Middleton,MIL,24,G-F,79,1.4,4.6,31.6,35.5,2015-16
Paul George,IND,26,F,81,1.3,4.5,29.6,35.1,2015-16
Rudy Gay,SAC,29,F,69,1.5,4.4,34.9,35.8,2015-16
Monta Ellis,IND,30,G,81,1.3,4.4,30.1,35.8,2015-16
Nicolas Batum,CHA,27,G-F,70,1.4,4.4,33.1,35.5,2015-16
Deron Williams,DAL,32,G,65,1.4,4.3,32.2,35.6,2015-16
Rajon Rondo,SAC,30,G,71,1.5,4.3,34.9,35.7,2015-16
Matt Barnes,MEM,36,F,76,1.8,4.3,41.1,35.4,2015-16
Draymond Green,GSW,26,F,81,1.3,4.3,29.3,34.5,2015-16
Jimmy Butler,CHI,26,G-F,67,1.7,4.2,40.3,35.4,2015-16
Stephen Curry,GSW,28,G,79,1.3,4.2,31.2,35.1,2015-16
Kevin Durant,OKC,27,F,72,1.1,4.1,26.8,34.8,2015-16
Giannis Antetokounmpo,MIL,21,F,80,1.6,4,39.2,35.4,2015-16
George Hill,IND,30,G,74,1.6,4,38.9,35,2015-16
Joe Johnson,MIA,35,F-G,81,1.5,4,36.5,35.3,2015-16
Jae Crowder,BOS,25,F,72,1.2,4,30.9,35,2015-16
Wesley Matthews,DAL,29,G-F,78,1.4,3.9,34.9,35.7,2015-16
Damian Lillard,POR,25,G,75,1.6,3.9,39.5,36.5,2015-16
Kyle Lowry,TOR,30,G,76,1.3,3.9,33.9,35.7,2015-16
CJ McCollum,POR,24,G,80,1.5,3.9,39.2,35.6,2015-16
Elfrid Payton,ORL,22,G,72,1.4,3.9,34.9,35.8,2015-16
Ricky Rubio,MIN,25,G,76,1.3,3.8,35.1,35.4,2015-16
John Wall,WAS,25,G,77,1.4,3.7,36.1,35.4,2015-16
P.J. Tucker,PHX,31,F,82,1.3,3.7,35.9,34.9,2015-16
Jordan Clarkson,LAL,24,G,79,1.4,3.7,38.1,36.6,2015-16
Darren Collison,SAC,28,G,73,1.5,3.6,40.2,35.6,2015-16
Jeff Teague,ATL,28,G,79,1.2,3.6,33.3,34.8,2015-16
Evan Fournier,ORL,23,G-F,78,1.4,3.6,37.7,36,2015-16
Anthony Davis,NOP,23,F-C,61,1.2,3.6,34.1,35.6,2015-16
Carmelo Anthony,NYK,32,F,71,1.1,3.5,30.6,35.2,2015-16
Marcus Morris Sr.,DET,26,F,80,1.1,3.5,32.5,35,2015-16
D'Angelo Russell,LAL,20,G,79,1.2,3.5,33.9,35.3,2015-16
Kyle Korver,ATL,35,G,80,1.2,3.5,34.8,35.1,2015-16
Jeff Green,LAC,29,F,80,1.4,3.5,40.1,35.3,2015-16
Patrick Beverley,HOU,27,G,71,1.2,3.5,33.7,34.9,2015-16
Devin Booker,PHX,19,G,73,1.5,3.5,42.6,36.3,2015-16
Raymond Felton,DAL,32,G,80,1.2,3.5,34.1,36.2,2015-16
Thaddeus Young,BKN,28,F,73,1.1,3.5,31.1,35.4,2015-16
Evan Turner,BOS,27,G-F,80,1,3.5,29.6,34.9,2015-16
Zach LaVine,MIN,21,G,82,1.3,3.5,36.6,35.8,2015-16
Gary Harris,DEN,21,G,76,1.4,3.5,40.7,36.2,2015-16
Trevor Ariza,HOU,31,F,80,1.3,3.5,37.9,36.3,2015-16
Kentavious Caldwell-Pope,DET,23,G,76,1.1,3.5,33.2,36.2,2015-16
Avery Bradley,BOS,25,G,75,1.2,3.5,34,36,2015-16
Courtney Lee,CHA,30,G,79,1.2,3.4,35.6,35.6,2015-16
Dion Waiters,OKC,24,G,78,1.1,3.4,33.5,35.6,2015-16
Ish Smith,PHI,27,G,73,1.3,3.4,39,36.6,2015-16
Reggie Jackson,DET,26,G,79,1.1,3.4,33.3,35.9,2015-16
Otto Porter Jr.,WAS,23,F,75,1.3,3.4,38.7,35.2,2015-16
Serge Ibaka,OKC,26,F,78,1.2,3.4,35.9,34.9,2015-16
Marcus Smart,BOS,22,G,61,1.2,3.4,36.1,35.2,2015-16
Chris Paul,LAC,31,G,74,1.2,3.3,36.2,35.7,2015-16
Tobias Harris,DET,23,F,75,1.3,3.3,39.4,35.3,2015-16
Dirk Nowitzki,DAL,38,F,75,1.1,3.3,34.3,35.4,2015-16
Paul Millsap,ATL,31,F,81,1.2,3.3,36.1,35.3,2015-16
Robert Covington,PHI,25,F,67,1.2,3.2,37.5,35.3,2015-16
Chandler Parsons,DAL,27,F,61,1.1,3.2,34.7,35.5,2015-16
Lou Williams,LAL,29,G,67,1,3.2,31.2,36.3,2015-16
Bojan Bogdanovic,BKN,27,G-F,79,1.1,3.2,34.8,35.4,2015-16
Justise Winslow,MIA,20,F,78,1,3.2,32.5,35.6,2015-16
Klay Thompson,GSW,26,G,80,1,3.2,31.4,35.3,2015-16
LeBron James,CLE,31,F,76,1,3.2,32.2,34.7,2015-16
