BLK,DWS,DBPM,DRtg,DRB,DFG_PCT,charges,Deflections,def_LB,Height,Weight,Position,vote_getter,Share,MP,w_L_pct,Player,Season,DFGA,DPOY,STL
40,1.2,0.4,108,186,47.6,0,107,0,80,230,F,No,0,1652,0.549,dante cunningham,2014-15,536,0,46
12,1,-0.8,106,187,52.6,14,43,0,80,235,F,No,0,995,0.451,udonis haslem,2014-15,378,0,18
15,1.2,-0.2,113,194,47.5,2,148,41,77,200,G,No,0,2310,0.354,courtney lee,2017-18,699,0,82
22,1.4,-0.2,109,284,47.8,11,223,0,80,221,F,No,0,2434,0.463,thaddeus young,2014-15,864,0,120
38,1.2,-1.4,112,256,49.8,6,119,44,80,200,G,No,0,1959,0.256,josh jackson,2017-18,723,0,77
52,2.2,0.1,101,335,48.6,3,39,0,84,265,C,No,0,1398,0.622,chris kaman,2014-15,642,0,15
7,1.2,-0.2,109,112,48.4,0,39,0,80,250,C,No,0,1283,0.622,boris diaw,2016-17,455,0,14
18,1.2,1.3,104,105,40.7,2,65,0,78,206,F,No,0,857,0.488,chris johnson,2015-16,297,0,30
64,1.4,1.1,102,237,49.8,0,78,0,83,250,C,No,0,976,0.207,cole aldrich,2014-15,476,0,35
7,0.6,-1.1,110,206,48.1,0,72,0,81,225,F,No,0,1416,0.354,omri casspi,2014-15,430,0,33
7,1.2,-0.1,106,89,44.9,25,94,0,75,194,G,No,0,1079,0.89,leandro barbosa,2015-16,247,0,41
18,0.8,-0.6,108,130,50.8,1,42,0,82,230,F,No,0,1087,0.39,shawne williams,2014-15,386,0,24
89,3.1,0.2,103,570,47.7,3,78,0,85,240,C,No,0,2286,0.61,tyson chandler,2014-15,1086,0,44
25,1,-1.3,110,194,46.5,11,98,0,79,195,F,No,0,2092,0.598,terrence ross,2014-15,746,0,49
49,1.1,-1.6,109,382,52.7,3,81,0,82,235,C,No,0,1874,0.256,jordan hill,2014-15,874,0,35
46,0.7,-0.8,112,252,47.1,1,147,0,79,215,F,No,0,2245,0.256,wesley johnson,2014-15,656,0,61
14,0.9,-0.8,109,185,49.3,4,53,0,80,240,F,No,0,1432,0.39,anthony tolliver,2014-15,542,0,22
64,1.7,1,103,208,49.7,3,85,0,83,255,C,No,0,1194,0.5,miles plumlee,2014-15,588,0,43
95,1.6,0.1,107,370,47.7,2,85,0,82,240,F,No,0,1840,0.256,ed davis,2014-15,801,0,47
34,1.2,-1.9,110,200,44.8,18,142,0,77,200,G,No,0,2068,0.402,emmanuel mudiay,2015-16,752,0,68
122,1.5,0.3,108,386,51.8,1,147,0,83,233,C,No,0,2193,0.195,gorgui dieng,2014-15,958,0,72
30,1.2,-1.6,111,272,50.2,16,156,0,80,250,F,No,0,2408,0.402,jabari parker,2015-16,900,0,68
22,2,-0.4,108,182,47,7,181,18,75,193,G,No,0,2730,0.646,kyrie irving,2014-15,804,0,111
14,0,-3,114,144,48.4,0,51,0,78,210,G,No,0,1681,0.207,tim hardaway jr,2014-15,539,0,20
50,1.2,0.4,103,211,46.6,3,34,0,86,248,C,No,0,957,0.549,alexis ajinca,2014-15,457,0,19
60,2.1,-0.7,106,426,48.3,3,117,0,80,228,F,No,0,2086,0.366,kenneth faried,2014-15,853,0,60
52,2.5,-1.2,106,572,49,9,118,0,84,260,C,No,0,2529,0.305,nikola vucevic,2014-15,1026,0,52
17,1.2,-0.2,107,158,45.4,5,73,0,81,215,F,No,0,1397,0.39,tayshaun prince,2014-15,421,0,29
22,2,-0.3,108,251,47.6,8,257,13,76,210,G,No,0,2573,0.305,victor oladipo,2014-15,811,0,122
66,4.3,1.7,99,431,47.8,13,292,18,80,253,F,No,0,2390,0.732,paul millsap,2014-15,1024,0,131
7,0,-2.5,114,187,49.8,0,79,0,77,183,G,No,0,1902,0.195,zach lavine,2014-15,568,0,52
6,1.2,0.4,104,68,46.1,0,104,0,75,194,G,No,0,982,0.817,leandro barbosa,2014-15,241,0,39
16,2.3,0.3,107,242,47.9,0,279,11,76,185,G,No,0,2489,0.305,elfrid payton,2014-15,794,0,139
7,1.2,-0.1,108,155,45.4,6,120,0,77,210,G,No,0,1806,0.549,anthony morrow,2014-15,522,0,52
84,3.4,0.7,100,449,51.2,4,112,0,82,289,C,No,0,1992,0.402,al jefferson,2014-15,822,0,46
28,1.2,1.2,97,109,43.3,7,32,0,82,250,C,No,0,562,0.585,nazr mohammed,2013-14,215,0,14
62,2.3,0.3,103,337,51.3,2,108,0,83,235,C,No,0,1743,0.463,mason plumlee,2014-15,714,0,62
38,1.4,-0.1,108,266,51.2,27,96,0,83,255,F,No,0,1870,0.305,channing frye,2014-15,894,0,45
55,1.1,-1.2,114,281,46.8,12,114,35,80,200,F,No,0,1988,0.232,josh jackson,2018-19,791,0,71
14,1.1,-1.3,113,178,48.4,5,118,38,78,195,F,No,0,2029,0.305,jonathon simmons,2017-18,634,0,54
7,1.1,-0.7,108,179,47.4,9,35,0,83,220,C,No,0,980,0.5,joffrey lauvergne,2016-17,352,0,26
6,2.1,2.3,100,82,39.9,1,144,0,74,175,G,No,0,1193,0.683,cj watson,2013-14,356,0,63
23,1.1,-0.2,114,206,46.2,1,157,0,77,200,G,No,0,2459,0.378,courtney lee,2016-17,729,0,85
8,1.4,-1.2,109,155,40.3,6,91,0,76,195,G,No,0,1859,0.622,jordan crawford,2013-14,471,0,47
8,2.1,1.1,104,135,40.4,0,157,0,72,185,G,No,0,1527,0.756,patty mills,2013-14,458,0,65
53,3.9,3,98,336,39.5,16,262,14,79,230,F,Yes,0.014,1923,0.756,kawhi leonard,2013-14,623,0,112
22,1.1,0.8,108,148,41,2,101,0,78,235,F,No,0,1254,0.598,jae crowder,2013-14,356,0,59
119,4,3.2,96,489,43.8,0,90,0,84,260,C,Yes,0.018,1769,0.622,andrew bogut,2013-14,752,0,46
24,6.4,2.1,97,478,40.6,2,295,22,81,220,F,Yes,0.048,2898,0.683,paul george,2013-14,979,0,152
30,1.8,1.1,108,179,40.3,2,170,0,79,175,G,No,0,1974,0.537,shaun livingston,2013-14,598,0,90
14,1.4,0,106,205,42.9,12,90,0,81,225,F,No,0,1283,0.659,omri casspi,2013-14,475,0,42
84,2,1.9,101,264,43.6,14,72,0,82,250,F,No,0,1188,0.28,kyle oquinn,2013-14,502,0,39
14,1.1,-2,113,218,49.4,14,63,0,82,240,F,No,0,2116,0.671,ryan anderson,2016-17,749,0,29
20,1.1,0.8,104,126,46.4,4,75,0,81,289,F,No,0,904,0.683,glen davis,2014-15,332,0,41
29,1.1,0,106,128,43.6,10,76,0,81,214,G,No,0,1131,0.22,jakarr sampson,2014-15,447,0,36
20,1.1,-1.6,109,206,44.4,9,60,0,81,242,F,No,0,1396,0.537,mirza teletovic,2013-14,568,0,27
185,3.2,0.8,104,466,42.7,6,186,0,82,220,F,Yes,0.04,2358,0.415,anthony davis,2013-14,921,0,86
49,4.1,1.1,102,299,41.3,0,101,0,81,230,F,No,0,2584,0.585,mike dunleavy,2013-14,704,0,66
72,5,1.8,99,422,41.5,6,113,0,81,250,F,No,0,2472,0.683,david west,2013-14,757,0,64
6,1.1,1,106,86,46.8,6,112,0,82,235,F,No,0,971,0.659,rashard lewis,2013-14,419,0,52
41,1.9,-0.6,108,227,41.5,0,130,0,80,210,G,No,0,2330,0.585,gerald green,2013-14,723,0,74
34,1.1,-0.4,107,179,43.8,2,43,0,84,253,C,No,0,1049,0.402,tyler zeller,2013-14,443,0,21
24,1,0.3,113,114,45.6,1,92,19,77,195,G,No,0,1098,0.439,garrett temple,2021-22,450,0,41
48,1.2,0.8,107,158,43.2,2,85,0,81,235,F,No,0,1161,0.439,darrell arthur,2013-14,493,0,41
8,4.8,1,101,463,40.9,0,126,9,77,230,G,No,0,2752,0.683,lance stephenson,2013-14,724,0,55
34,4.6,2,100,243,41.3,2,226,14,79,220,G,No,0,2591,0.585,jimmy butler,2013-14,779,0,127
57,4.4,1.4,104,540,39.8,3,222,12,81,240,F,No,0,3122,0.72,kevin durant,2013-14,926,0,105
120,6.6,3.6,96,618,42.5,0,214,9,83,232,C,Yes,0.888,2820,0.585,joakim noah,2013-14,1246,1,96
23,3.7,1.1,105,452,43.4,2,237,19,80,250,F,Yes,0.05,2902,0.659,lebron james,2013-14,731,0,123
12,1,0.3,113,87,48.6,2,93,14,75,210,G,No,0,1053,0.458,brad wanamaker,2020-21,405,0,43
71,3.8,3.6,98,323,42,27,217,12,79,230,F,No,0,1797,0.622,draymond green,2013-14,810,0,95
6,3.2,2.6,103,230,44.8,5,263,35,72,175,G,Yes,0.008,2171,0.695,chris paul,2013-14,582,0,155
7,0.2,-1.6,114,119,43.2,6,116,0,73,173,G,No,0,1667,0.415,brian roberts,2013-14,502,0,43
43,1.4,0.1,103,168,42.7,1,53,0,82,225,F,No,0,956,0.61,ed davis,2013-14,370,0,18
35,1,0,109,119,41,1,29,15,79,230,G,No,0,982,0.585,josh huestis,2017-18,373,0,12
15,1.4,0.5,108,143,42.9,4,84,0,78,207,F,No,0,1726,0.585,john salmons,2013-14,471,0,46
205,5.8,1.6,98,783,45.5,0,175,8,83,265,C,Yes,0.194,2870,0.695,deandre jordan,2013-14,1375,0,82
8,1.2,-1.5,110,153,42.5,1,75,0,78,211,G,No,0,1779,0.585,greivis vasquez,2013-14,499,0,31
61,1.8,0.4,105,282,44.5,0,57,0,81,235,C,No,0,1376,0.305,kris humphries,2013-14,647,0,27
40,2.2,0.9,102,235,44.3,21,65,0,84,240,C,No,0,1416,0.524,cody zeller,2013-14,533,0,40
6,1,0.4,110,88,48.5,2,67,28,78,190,G,No,0,1134,0.585,alex abrines,2017-18,379,0,32
0,1,-1.2,113,167,46.5,1,153,0,73,170,G,No,0,1802,0.598,brandon jennings,2016-17,475,0,73
7,1,-1.6,112,136,50.1,1,86,0,75,176,G,No,0,1518,0.341,sergio rodriguez,2016-17,341,0,48
20,1,-1,108,294,49.6,1,44,0,84,255,C,No,0,1178,0.366,omer asik,2015-16,530,0,20
14,1.5,-1.4,109,124,42,1,86,0,77,200,G,No,0,2094,0.695,jamal crawford,2013-14,514,0,62
19,3.1,2.4,103,240,45.3,13,192,13,78,207,F,Yes,0.075,2040,0.622,andre iguodala,2013-14,629,0,94
40,2.8,0.4,106,286,41.4,0,241,20,76,215,G,No,0,2487,0.28,victor oladipo,2013-14,908,0,128
15,1,-0.7,109,148,46.2,0,87,0,80,218,G,No,0,1413,0.427,mario hezonja,2015-16,457,0,37
12,1.3,-0.1,107,135,44.1,4,48,0,80,240,F,No,0,1298,0.524,anthony tolliver,2013-14,422,0,18
16,1.1,0.3,109,107,43.7,0,112,0,76,191,G,No,0,1506,0.28,etwaun moore,2013-14,458,0,63
7,0.4,-1.4,113,103,44.4,2,114,0,76,200,G,No,0,1339,0.415,austin rivers,2013-14,369,0,46
24,0.9,0.8,107,144,44,4,62,0,79,225,F,No,0,847,0.341,quincy acy,2013-14,341,0,24
30,2.8,0.1,106,279,41.7,2,122,0,77,215,G,No,0,2461,0.524,gerald henderson,2013-14,690,0,53
7,1.2,-0.1,109,124,43.5,1,90,0,79,225,F,No,0,1729,0.695,jared dudley,2013-14,650,0,44
12,1,-1.2,106,131,42.9,1,42,0,83,260,F,No,0,1037,0.732,pero antic,2014-15,352,0,19
23,3.7,1,104,376,45.2,0,241,10,80,220,F,Yes,0.006,2723,0.537,trevor ariza,2013-14,682,0,122
15,4,1.1,104,288,42.1,2,257,24,75,185,G,No,0,2846,0.622,stephen curry,2013-14,746,0,123
25,2,0.2,106,232,42.4,2,117,0,79,226,F,No,0,1735,0.695,matt barnes,2013-14,648,0,57
30,2.1,0.9,102,240,41.9,0,61,0,83,245,C,No,0,1271,0.756,tiago splitter,2013-14,508,0,30
61,2.8,2,101,204,43.3,2,133,0,78,215,G,No,0,1651,0.756,danny green,2013-14,668,0,68
0,1,1.3,107,89,47.9,5,175,0,75,185,G,No,0,1197,0.683,pablo prigioni,2014-15,353,0,78
128,4.1,0.8,101,635,45.5,0,116,0,83,265,C,Yes,0.04,2396,0.659,dwight howard,2013-14,904,0,57
18,1,-0.6,106,165,45.8,6,71,0,84,222,F,No,0,952,0.659,donatas motiejunas,2013-14,413,0,18
13,1,0.5,107,162,46.4,9,63,0,81,205,F,No,0,984,0.659,dorell wright,2013-14,375,0,20
40,3.2,-0.1,106,211,40.9,13,185,0,79,205,G,No,0,2868,0.622,klay thompson,2013-14,897,0,72
115,4.4,0.4,100,358,41.7,3,91,0,81,225,F,No,0,2351,0.585,taj gibson,2013-14,972,0,41
14,2.4,-0.7,107,219,42.3,7,112,6,77,207,G,No,0,2530,0.537,bradley beal,2013-14,803,0,72
29,2.7,0.2,107,283,41.4,4,205,26,77,220,G,No,0,2777,0.659,james harden,2013-14,891,0,117
12,1,0.6,107,114,46.3,4,102,0,78,225,F,No,0,1020,0.402,alonzo gee,2013-14,313,0,36
0,2.4,-0.4,105,115,43.5,7,107,0,72,183,G,No,0,1939,0.585,dj augustin,2013-14,533,0,48
16,1.9,-1.3,109,174,42.6,2,164,9,74,181,G,No,0,2542,0.463,jeff teague,2013-14,679,0,86
13,1.5,-0.7,109,153,42.5,1,168,0,75,209,G,No,0,2059,0.537,deron williams,2013-14,638,0,96
45,1,-0.2,109,190,47.3,2,111,0,81,197,F,No,0,1209,0.305,jeremy evans,2013-14,408,0,38
29,3.3,1.4,102,161,42.4,9,173,0,76,190,G,No,0,2116,0.585,kirk hinrich,2013-14,686,0,80
14,0.9,-1.8,111,159,43.2,2,176,0,78,205,G,No,0,1765,0.232,tony wroten,2013-14,447,0,77
38,2,0.5,105,225,45.1,34,138,0,81,235,F,No,0,1533,0.585,patrick patterson,2013-14,583,0,51
0,0.9,0.1,115,192,47,16,94,45,75,200,G,No,0,1961,0.268,ryan arcidiacono,2018-19,662,0,63
26,1.1,-0.7,111,143,43.5,1,168,0,73,205,G,No,0,2017,0.451,raymond felton,2013-14,625,0,78
23,4,1.7,102,230,42.9,25,158,14,75,188,G,No,0,2434,0.683,george hill,2013-14,839,0,76
14,0.9,-1.3,111,166,46.3,3,44,19,80,215,F,No,0,1003,0.695,alfonzo mckinnie,2018-19,352,0,21
24,1.4,-0.5,110,201,42.4,8,120,0,75,200,G,No,0,2252,0.402,jarrett jack,2013-14,731,0,56
26,0.9,-0.3,112,130,45.3,1,121,42,78,195,F,No,0,1615,0.329,garrett temple,2017-18,547,0,58
24,1.6,0.5,106,177,44.4,0,76,0,82,255,F,No,0,1353,0.72,nick collison,2013-14,473,0,32
22,0.9,0.5,112,91,38.5,0,86,0,74,185,G,No,0,1365,0.512,jason terry,2016-17,408,0,44
7,1.3,-0.7,111,163,42.8,7,158,14,69,185,G,No,0,2497,0.341,isaiah thomas,2013-14,783,0,92
24,2.2,-0.2,107,209,43.3,3,110,8,78,195,F,No,0,2159,0.585,terrence ross,2013-14,729,0,64
8,0.9,-1,111,135,44.9,5,75,0,78,220,F,No,0,1773,0.537,alan anderson,2013-14,454,0,46
6,0.9,-0.4,110,68,50.5,1,60,0,78,190,G,No,0,1055,0.573,alex abrines,2016-17,317,0,32
31,3,-0.3,107,292,43.8,1,154,10,79,216,G,No,0,3017,0.585,demar derozan,2013-14,691,0,86
48,2.1,1.1,106,195,43.6,3,213,9,81,220,F,No,0,1950,0.28,maurice harkless,2013-14,633,0,96
43,2,0.4,104,230,45.8,16,106,0,80,235,F,No,0,1553,0.537,trevor booker,2013-14,554,0,43
14,0.9,0.6,110,185,45.6,5,120,0,78,225,F,No,0,1632,0.366,alonzo gee,2015-16,498,0,65
23,0.9,-1.4,110,247,48.7,4,56,0,81,242,F,No,0,1686,0.28,mirza teletovic,2015-16,692,0,31
0,1.2,-0.5,109,139,44.4,2,90,0,75,207,G,No,0,1490,0.463,shelvin mack,2013-14,504,0,50
25,1.8,-0.6,110,253,44,10,116,13,75,195,G,No,0,2937,0.659,damian lillard,2013-14,905,0,66
18,0.9,-2.1,110,187,48.9,3,73,0,82,240,F,No,0,1675,0.549,ryan anderson,2014-15,603,0,30
27,3.5,0.3,103,461,43.8,5,101,0,81,240,F,No,0,2288,0.622,david lee,2013-14,882,0,48
14,1.3,-1.2,110,163,42.9,1,138,0,76,225,G,No,0,2072,0.402,dion waiters,2013-14,645,0,63
38,1.5,-0.2,111,329,43.6,3,222,0,80,220,G,No,0,2800,0.305,gordon hayward,2013-14,676,0,108
7,1.1,0.5,107,85,45.3,7,119,0,71,175,G,No,0,1132,0.305,phil pressey,2013-14,338,0,67
25,0.9,-1.1,108,226,50.3,0,48,0,83,257,C,No,0,1196,0.256,tarik black,2014-15,513,0,19
74,1.9,-0.6,108,309,44.9,0,55,0,80,250,F,No,0,2266,0.305,brandon bass,2013-14,887,0,33
22,1.8,0.2,105,162,44.4,1,118,4,77,185,G,No,0,1538,0.72,jeremy lamb,2013-14,511,0,52
13,0.3,-1.9,114,137,44.4,3,94,0,79,210,F,No,0,1810,0.329,nick young,2013-14,502,0,45
14,1,-1.1,110,141,46.3,1,196,0,76,205,G,No,0,1741,0.537,marcus thornton,2013-14,415,0,57
14,1,-1.1,110,141,46.3,3,196,0,76,205,G,No,0,1741,0.537,marcus thornton,2013-14,415,0,57
6,0.9,1.8,104,47,42.9,0,58,0,78,195,G,No,0,638,0.537,garrett temple,2013-14,238,0,30
29,0.9,-0.8,108,192,48.2,5,37,0,81,255,F,No,0,1072,0.683,lavoy allen,2013-14,436,0,23
0,0.9,0.8,110,93,47.2,22,143,0,75,185,G,No,0,1283,0.451,pablo prigioni,2013-14,358,0,66
30,2.5,0.2,108,340,43.5,0,143,0,81,227,F,No,0,2783,0.659,chandler parsons,2013-14,817,0,89
15,1.7,-0.3,108,184,44.4,10,112,0,79,230,F,No,0,2157,0.537,martell webster,2013-14,594,0,38
16,2,0.4,107,141,44,13,197,13,72,175,G,No,0,2069,0.695,darren collison,2013-14,693,0,96
29,3.3,0.3,105,267,41.7,23,177,21,73,184,G,No,0,2614,0.524,kemba walker,2013-14,979,0,86
8,0.9,-1.9,113,185,45.7,7,224,16,73,169,G,No,0,2728,0.354,brandon jennings,2013-14,742,0,103
6,0.8,-1.5,117,94,52.1,1,56,9,75,190,G,No,0,964,0.427,kendrick nunn,2022-23,384,0,25
37,2.2,0.8,103,215,44.6,0,85,0,79,232,F,No,0,1502,0.524,michael kiddgilchrist,2013-14,579,0,43
91,3.8,1.6,101,613,45.6,2,222,0,83,270,C,No,0,2298,0.341,demarcus cousins,2013-14,900,0,105
0,0.8,-0.5,116,121,49.3,5,92,21,74,180,G,No,0,1372,0.427,raul neto,2021-22,604,0,54
17,0.8,-1.1,111,194,52.7,0,26,16,83,240,C,No,0,812,0.476,willy hernangomez,2018-19,467,0,17
15,2.7,0.3,106,172,44,0,209,16,73,185,G,No,0,2446,0.61,mike conley,2013-14,764,0,110
7,0.8,-0.8,112,117,43.2,1,51,26,75,175,G,No,0,1455,0.585,ian clark,2017-18,433,0,29
8,1.7,-0.4,108,143,45.6,2,127,9,74,175,G,No,0,2014,0.659,norris cole,2013-14,454,0,74
49,0.8,-0.8,114,321,44.6,0,42,14,85,225,F,No,0,2069,0.256,dragan bender,2017-18,1036,0,25
15,0.8,0.5,111,118,45.3,24,119,0,77,205,G,No,0,1583,0.354,kentavious caldwellpope,2013-14,430,0,69
54,2.5,-0.8,108,477,43.8,6,167,11,80,235,F,No,0,2982,0.451,carmelo anthony,2013-14,831,0,92
22,2.6,0.7,106,296,44.7,1,185,8,80,212,F,No,0,2341,0.463,demarre carroll,2013-14,796,0,110
96,2.3,0.2,107,529,45.7,9,122,0,85,245,C,No,0,2470,0.402,spencer hawes,2013-14,1285,0,48
21,1.4,1,103,169,48.6,1,26,0,81,250,C,No,0,952,0.756,jeff ayres,2013-14,395,0,14
7,0.8,-0.7,111,124,42.7,0,69,0,78,205,G,No,0,1190,0.341,timothe luwawucabarrot,2016-17,386,0,34
21,2.1,-0.2,108,207,43.6,3,222,10,75,193,G,No,0,2496,0.402,kyrie irving,2013-14,768,0,106
47,0.8,-0.9,111,199,46.1,7,69,0,81,250,C,No,0,1091,0.317,tarik black,2016-17,568,0,27
20,1.2,-0.6,104,202,47.8,6,50,0,82,237,F,No,0,873,0.659,thomas robinson,2013-14,291,0,20
6,0.8,-1.9,112,78,43.9,7,43,0,76,205,G,No,0,1183,0.524,troy daniels,2016-17,383,0,20
12,0.8,-0.9,111,126,45.5,1,91,0,80,218,G,No,0,960,0.354,mario hezonja,2016-17,321,0,30
6,0.8,-0.7,108,80,43.9,0,64,0,75,172,G,No,0,986,0.537,steve blake,2015-16,380,0,23
14,0.9,-0.8,110,97,46.2,0,113,0,72,161,G,No,0,1557,0.439,aaron brooks,2013-14,530,0,48
117,1.5,-0.2,108,326,46.8,2,86,0,83,220,C,No,0,1856,0.183,john henson,2013-14,720,0,41
26,0.8,-2.4,112,265,45.2,10,79,0,82,240,F,No,0,2008,0.366,ryan anderson,2015-16,747,0,40
13,1.7,0.5,104,105,47.1,7,51,0,79,200,G,No,0,1231,0.585,tony snell,2013-14,314,0,26
79,3.4,-0.4,104,424,46.2,21,190,10,83,235,C,No,0,2531,0.659,chris bosh,2013-14,1052,0,79
7,0,-2.6,115,171,45.7,3,87,0,73,190,G,No,0,2262,0.305,trey burke,2013-14,635,0,42
8,0.8,-1,109,116,39.8,12,75,0,74,200,G,No,0,1253,0.354,andre miller,2014-15,420,0,31
52,1,0,107,142,48.8,5,79,0,82,210,F,No,0,1077,0.598,brandan wright,2013-14,389,0,35
55,1.9,0.9,102,190,46.7,3,90,0,84,255,C,No,0,1197,0.72,steven adams,2013-14,535,0,39
22,1.3,-0.7,110,265,45,2,184,0,78,220,F,No,0,2028,0.415,tyreke evans,2013-14,666,0,86
17,0.8,-0.2,107,86,38.9,2,41,0,83,235,F,No,0,764,0.72,perry jones iii,2013-14,296,0,12
8,0.8,-0.7,112,163,48,1,178,0,75,211,G,No,0,2468,0.598,jose calderon,2013-14,841,0,72
21,2,0.2,108,260,45.5,27,123,10,79,212,G,No,0,2408,0.463,kyle korver,2013-14,683,0,70
52,2,-1.5,107,360,47.5,0,55,0,81,260,C,No,0,2041,0.305,jared sullinger,2013-14,884,0,37
108,2.5,0.1,108,418,44.9,19,217,12,81,225,F,No,0,2730,0.354,josh smith,2013-14,1059,0,108
17,0.7,-1.8,116,163,46.2,6,86,30,77,200,G,No,0,1607,0.207,emmanuel mudiay,2018-19,573,0,41
12,0.7,-0.1,112,101,45.2,3,48,21,79,195,F,No,0,1020,0.305,wes iwundu,2017-18,345,0,30
23,4.3,0.2,98,495,48.5,1,93,0,81,266,F,No,0,2141,0.585,carlos boozer,2013-14,639,0,53
65,1.3,-1,108,341,47.4,0,75,0,82,235,F,No,0,1500,0.329,jordan hill,2013-14,709,0,29
8,1.2,-1.5,111,165,45.5,1,119,0,75,190,G,No,0,2214,0.183,ramon sessions,2013-14,605,0,50
33,1,-0.3,110,252,46.7,2,110,0,81,237,F,No,0,1674,0.305,marvin williams,2013-14,619,0,53
12,0.7,-1.8,113,126,48.9,1,72,22,77,200,G,No,0,1245,0.354,emmanuel mudiay,2017-18,413,0,37
14,0.7,-2.1,113,151,47.1,2,29,0,81,245,F,No,0,1133,0.512,mirza teletovic,2016-17,403,0,14
17,0.7,-1.3,109,213,48,0,27,0,83,220,C,No,0,1041,0.402,joffrey lauvergne,2015-16,417,0,12
40,1.3,-0.3,111,196,46.1,1,115,0,76,213,G,No,0,2485,0.439,randy foye,2013-14,740,0,65
58,2.5,0,107,324,45.2,4,173,11,80,230,F,No,0,2531,0.341,rudy gay,2013-14,712,0,94
38,0.9,-1.8,110,208,47.1,5,61,0,83,245,F,No,0,1466,0.451,amare stoudemire,2013-14,548,0,26
16,0.8,-1.1,113,250,44.9,0,148,17,80,217,F,No,0,2460,0.183,khris middleton,2013-14,784,0,81
6,0.7,-0.6,109,39,45.6,6,32,0,82,200,F,No,0,1047,0.463,damjan rudez,2014-15,305,0,13
6,2.3,-0.1,107,262,45.7,6,144,0,81,220,F,No,0,2213,0.402,luol deng,2013-14,729,0,63
45,0.7,-0.5,110,172,49.6,0,52,0,84,260,C,No,0,1089,0.329,robert sacre,2013-14,542,0,26
20,0.6,-1,121,182,46.1,1,73,18,79,209,F,No,0,1644,0.171,simone fontecchio,2023-24,581,0,46
18,1.4,-0.6,104,167,48.9,7,84,0,81,250,F,No,0,978,0.585,tyler hansbrough,2013-14,309,0,24
42,2.1,-0.2,108,336,45.8,1,283,17,78,185,G,No,0,2414,0.232,michael carterwilliams,2013-14,686,0,133
23,2.8,0.5,105,245,46.5,18,137,0,80,210,F,No,0,2204,0.622,harrison barnes,2013-14,645,0,62
19,0.6,-0.1,116,151,47.5,11,88,21,80,180,G,No,0,1250,0.347,isaac bonga,2019-20,514,0,45
32,2.7,1.5,107,144,44.9,5,304,22,81,185,F,No,0,2609,0.488,corey brewer,2013-14,829,0,154
28,1.4,-0.3,107,225,48,5,81,0,84,238,C,No,0,1400,0.305,kelly olynyk,2013-14,633,0,35
8,1,-1.8,112,222,45.5,11,82,0,79,240,G,No,0,2575,0.537,joe johnson,2013-14,633,0,47
98,2.7,0.3,105,366,46.9,9,130,0,81,252,F,No,0,2078,0.659,terrence jones,2013-14,979,0,52
7,0.6,-0.4,114,96,45.6,7,55,17,72,180,G,No,0,1067,0.476,yogi ferrell,2018-19,362,0,33
7,1.2,-0.8,110,111,46.8,6,88,0,73,195,G,No,0,1834,0.659,mo williams,2013-14,575,0,52
13,0.5,-1.4,113,135,49.4,4,128,0,76,215,G,No,0,2057,0.415,eric gordon,2013-14,399,0,77
8,1.2,-1.6,108,222,47.6,9,94,0,80,237,F,No,0,1482,0.463,mike scott,2013-14,473,0,32
14,0.6,-0.5,113,131,38.5,6,64,20,80,235,F,No,0,1353,0.354,lance thomas,2017-18,395,0,27
120,4,0.6,103,565,47,7,105,0,83,240,C,No,0,2655,0.537,marcin gortat,2013-14,1223,0,40
36,0.6,-1,110,144,43.5,0,57,0,81,214,G,No,0,1160,0.402,jakarr sampson,2015-16,407,0,22
48,4.1,0.7,103,565,45.7,1,246,4,82,251,F,No,0,2863,0.695,blake griffin,2013-14,1007,0,96
38,0.6,-0.6,110,144,48.9,5,51,0,84,270,C,No,0,1133,0.256,robert sacre,2014-15,481,0,26
7,1.2,-1.7,111,202,46.4,12,110,0,72,190,G,No,0,2179,0.28,jameer nelson,2013-14,616,0,54
24,1.7,-0.7,107,336,46.3,3,81,0,81,235,F,No,0,1850,0.28,tobias harris,2013-14,726,0,43
79,4.7,0.5,100,636,46.3,1,110,0,82,289,C,No,0,2553,0.524,al jefferson,2013-14,997,0,65
15,1.6,0.4,108,227,46.9,17,191,0,77,220,G,No,0,1962,0.451,iman shumpert,2013-14,586,0,89
22,1,-1.2,108,202,48.3,5,41,0,81,250,F,No,0,1174,0.28,andrew nicholson,2013-14,493,0,15
18,0.6,-0.4,110,132,45.8,2,46,0,81,207,F,No,0,1065,0.341,travis outlaw,2013-14,400,0,18
12,1.4,-0.8,109,178,46.8,0,167,5,74,180,G,No,0,1855,0.305,avery bradley,2013-14,558,0,66
6,0.5,-1.3,114,72,43.7,2,53,20,75,170,G,No,0,1167,0.293,isaiah taylor,2017-18,373,0,32
6,0.5,-1,110,52,45.8,2,44,0,77,210,G,No,0,926,0.671,anthony morrow,2015-16,264,0,18
15,0.6,-1,112,174,47.2,0,108,0,80,206,G,No,0,1742,0.232,hollis thompson,2013-14,547,0,52
49,2,-1.3,109,326,46.6,1,196,0,81,235,F,No,0,2805,0.305,jeff green,2013-14,850,0,57
22,1.3,-0.5,109,252,46.9,30,77,0,80,240,F,No,0,1820,0.341,derrick williams,2013-14,557,0,45
8,0.7,-0.5,113,164,45.4,3,227,27,76,208,G,No,0,2556,0.329,jodie meeks,2013-14,817,0,106
